Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:25:43,68,,,,,,,,,
,00:25:44,68,,,,,,,,,
,00:25:45,67,,,,,,,,,
,00:25:46,67,,,,,,,,,
,00:25:47,67,,,,,,,,,
,00:25:48,67,,,,,,,,,
,00:25:49,67,,,,,,,,,
,00:25:50,66,,,,,,,,,
,00:25:51,66,,,,,,,,,
,00:25:52,66,,,,,,,,,
,00:25:53,66,,,,,,,,,
,00:25:54,66,,,,,,,,,
,00:25:55,66,,,,,,,,,
,00:25:56,66,,,,,,,,,
,00:25:57,66,,,,,,,,,
,00:25:58,66,,,,,,,,,
,00:25:59,66,,,,,,,,,
,00:26:00,65,,,,,,,,,
,00:26:01,66,,,,,,,,,
,00:26:02,66,,,,,,,,,
,00:26:03,66,,,,,,,,,
,00:26:04,66,,,,,,,,,
,00:26:05,67,,,,,,,,,
,00:26:06,67,,,,,,,,,
,00:26:07,67,,,,,,,,,
,00:26:08,67,,,,,,,,,
,00:26:09,67,,,,,,,,,
,00:26:10,67,,,,,,,,,
,00:26:11,67,,,,,,,,,
,00:26:12,67,,,,,,,,,
,00:26:13,67,,,,,,,,,
,00:26:14,67,,,,,,,,,
,00:26:15,67,,,,,,,,,
,00:26:16,67,,,,,,,,,
,00:26:17,67,,,,,,,,,
,00:26:18,67,,,,,,,,,
,00:26:19,67,,,,,,,,,
,00:26:20,67,,,,,,,,,
,00:26:21,67,,,,,,,,,
,00:26:22,67,,,,,,,,,
,00:26:23,67,,,,,,,,,
,00:26:24,66,,,,,,,,,
,00:26:25,66,,,,,,,,,
,00:26:26,67,,,,,,,,,
,00:26:27,68,,,,,,,,,
,00:26:28,69,,,,,,,,,
,00:26:29,70,,,,,,,,,
,00:26:30,69,,,,,,,,,
,00:26:31,69,,,,,,,,,
,00:26:32,68,,,,,,,,,
,00:26:33,68,,,,,,,,,
,00:26:34,67,,,,,,,,,
,00:26:35,67,,,,,,,,,
,00:26:36,67,,,,,,,,,
,00:26:37,66,,,,,,,,,
,00:26:38,66,,,,,,,,,
,00:26:39,65,,,,,,,,,
,00:26:40,65,,,,,,,,,
,00:26:41,66,,,,,,,,,
,00:26:42,65,,,,,,,,,
,00:26:43,65,,,,,,,,,
,00:26:44,65,,,,,,,,,
,00:26:45,65,,,,,,,,,
,00:26:46,65,,,,,,,,,
,00:26:47,65,,,,,,,,,
,00:26:48,66,,,,,,,,,
,00:26:49,66,,,,,,,,,
,00:26:50,66,,,,,,,,,
,00:26:51,67,,,,,,,,,
,00:26:52,67,,,,,,,,,
,00:26:53,67,,,,,,,,,
,00:26:54,67,,,,,,,,,
,00:26:55,67,,,,,,,,,
,00:26:56,67,,,,,,,,,
,00:26:57,67,,,,,,,,,
,00:26:58,67,,,,,,,,,
,00:26:59,68,,,,,,,,,
,00:27:00,69,,,,,,,,,
,00:27:01,69,,,,,,,,,
,00:27:02,70,,,,,,,,,
,00:27:03,71,,,,,,,,,
,00:27:04,72,,,,,,,,,
,00:27:05,73,,,,,,,,,
,00:27:06,76,,,,,,,,,
,00:27:07,77,,,,,,,,,
,00:27:08,78,,,,,,,,,
,00:27:09,79,,,,,,,,,
,00:27:10,79,,,,,,,,,
,00:27:11,78,,,,,,,,,
,00:27:12,78,,,,,,,,,
,00:27:13,77,,,,,,,,,
,00:27:14,75,,,,,,,,,
,00:27:15,74,,,,,,,,,
,00:27:16,73,,,,,,,,,
,00:27:17,73,,,,,,,,,
,00:27:18,73,,,,,,,,,
,00:27:19,73,,,,,,,,,
,00:27:20,73,,,,,,,,,
,00:27:21,74,,,,,,,,,
,00:27:22,73,,,,,,,,,
,00:27:23,72,,,,,,,,,
,00:27:24,71,,,,,,,,,
,00:27:25,69,,,,,,,,,
,00:27:26,68,,,,,,,,,
,00:27:27,68,,,,,,,,,
,00:27:28,67,,,,,,,,,
,00:27:29,67,,,,,,,,,
,00:27:30,67,,,,,,,,,
,00:27:31,67,,,,,,,,,
,00:27:32,66,,,,,,,,,
,00:27:33,67,,,,,,,,,
,00:27:34,68,,,,,,,,,
,00:27:35,68,,,,,,,,,
,00:27:36,67,,,,,,,,,
,00:27:37,67,,,,,,,,,
,00:27:38,66,,,,,,,,,
,00:27:39,65,,,,,,,,,
,00:27:40,64,,,,,,,,,
,00:27:41,63,,,,,,,,,
,00:27:42,63,,,,,,,,,
,00:27:43,62,,,,,,,,,
,00:27:44,63,,,,,,,,,
,00:27:45,63,,,,,,,,,
,00:27:46,63,,,,,,,,,
,00:27:47,63,,,,,,,,,
,00:27:48,64,,,,,,,,,
,00:27:49,64,,,,,,,,,
,00:27:50,65,,,,,,,,,
,00:27:51,65,,,,,,,,,
,00:27:52,65,,,,,,,,,
,00:27:53,65,,,,,,,,,
,00:27:54,65,,,,,,,,,
,00:27:55,64,,,,,,,,,
,00:27:56,64,,,,,,,,,
,00:27:57,63,,,,,,,,,
,00:27:58,63,,,,,,,,,
,00:27:59,63,,,,,,,,,
,00:28:00,64,,,,,,,,,
,00:28:01,64,,,,,,,,,
,00:28:02,64,,,,,,,,,
,00:28:03,64,,,,,,,,,
,00:28:04,64,,,,,,,,,
,00:28:05,64,,,,,,,,,
,00:28:06,64,,,,,,,,,
,00:28:07,64,,,,,,,,,
,00:28:08,64,,,,,,,,,
,00:28:09,64,,,,,,,,,
,00:28:10,64,,,,,,,,,
,00:28:11,63,,,,,,,,,
,00:28:12,63,,,,,,,,,
,00:28:13,63,,,,,,,,,
,00:28:14,63,,,,,,,,,
,00:28:15,64,,,,,,,,,
,00:28:16,65,,,,,,,,,
,00:28:17,68,,,,,,,,,
,00:28:18,69,,,,,,,,,
,00:28:19,71,,,,,,,,,
,00:28:20,71,,,,,,,,,
,00:28:21,70,,,,,,,,,
,00:28:22,69,,,,,,,,,
,00:28:23,69,,,,,,,,,
,00:28:24,67,,,,,,,,,
,00:28:25,66,,,,,,,,,
,00:28:26,65,,,,,,,,,
,00:28:27,65,,,,,,,,,
,00:28:28,65,,,,,,,,,
,00:28:29,65,,,,,,,,,
,00:28:30,65,,,,,,,,,
,00:28:31,65,,,,,,,,,
,00:28:32,65,,,,,,,,,
,00:28:33,64,,,,,,,,,
,00:28:34,63,,,,,,,,,
,00:28:35,63,,,,,,,,,
,00:28:36,62,,,,,,,,,
,00:28:37,62,,,,,,,,,
,00:28:38,62,,,,,,,,,
,00:28:39,63,,,,,,,,,
,00:28:40,64,,,,,,,,,
,00:28:41,65,,,,,,,,,
,00:28:42,65,,,,,,,,,
,00:28:43,65,,,,,,,,,
,00:28:44,65,,,,,,,,,
,00:28:45,65,,,,,,,,,
,00:28:46,64,,,,,,,,,
,00:28:47,64,,,,,,,,,
,00:28:48,64,,,,,,,,,
,00:28:49,63,,,,,,,,,
,00:28:50,64,,,,,,,,,
,00:28:51,65,,,,,,,,,
,00:28:52,66,,,,,,,,,
,00:28:53,67,,,,,,,,,
,00:28:54,67,,,,,,,,,
,00:28:55,68,,,,,,,,,
,00:28:56,68,,,,,,,,,
,00:28:57,67,,,,,,,,,
,00:28:58,67,,,,,,,,,
,00:28:59,66,,,,,,,,,
,00:29:00,66,,,,,,,,,
,00:29:01,65,,,,,,,,,
,00:29:02,65,,,,,,,,,
,00:29:03,65,,,,,,,,,
,00:29:04,65,,,,,,,,,
,00:29:05,65,,,,,,,,,
,00:29:06,64,,,,,,,,,
,00:29:07,63,,,,,,,,,
,00:29:08,63,,,,,,,,,
,00:29:09,64,,,,,,,,,
,00:29:10,64,,,,,,,,,
,00:29:11,67,,,,,,,,,
,00:29:12,68,,,,,,,,,
,00:29:13,68,,,,,,,,,
,00:29:14,68,,,,,,,,,
,00:29:15,67,,,,,,,,,
,00:29:16,66,,,,,,,,,
,00:29:17,66,,,,,,,,,
,00:29:18,66,,,,,,,,,
,00:29:19,66,,,,,,,,,
,00:29:20,65,,,,,,,,,
,00:29:21,65,,,,,,,,,
,00:29:22,65,,,,,,,,,
,00:29:23,66,,,,,,,,,
,00:29:24,66,,,,,,,,,
,00:29:25,67,,,,,,,,,
,00:29:26,67,,,,,,,,,
,00:29:27,68,,,,,,,,,
,00:29:28,67,,,,,,,,,
,00:29:29,67,,,,,,,,,
,00:29:30,66,,,,,,,,,
,00:29:31,66,,,,,,,,,
,00:29:32,65,,,,,,,,,
,00:29:33,65,,,,,,,,,
,00:29:34,65,,,,,,,,,
,00:29:35,64,,,,,,,,,
,00:29:36,64,,,,,,,,,
,00:29:37,65,,,,,,,,,
,00:29:38,65,,,,,,,,,
,00:29:39,65,,,,,,,,,
,00:29:40,65,,,,,,,,,
,00:29:41,66,,,,,,,,,
,00:29:42,66,,,,,,,,,
,00:29:43,66,,,,,,,,,
,00:29:44,66,,,,,,,,,
,00:29:45,66,,,,,,,,,
,00:29:46,65,,,,,,,,,
,00:29:47,65,,,,,,,,,
,00:29:48,65,,,,,,,,,
,00:29:49,65,,,,,,,,,
,00:29:50,65,,,,,,,,,
,00:29:51,65,,,,,,,,,
,00:29:52,65,,,,,,,,,
,00:29:53,65,,,,,,,,,
,00:29:54,65,,,,,,,,,
,00:29:55,66,,,,,,,,,
,00:29:56,66,,,,,,,,,
,00:29:57,67,,,,,,,,,
,00:29:58,67,,,,,,,,,
,00:29:59,67,,,,,,,,,
,00:30:00,66,,,,,,,,,
,00:30:01,67,,,,,,,,,
,00:30:02,68,,,,,,,,,
,00:30:03,68,,,,,,,,,
,00:30:04,68,,,,,,,,,
,00:30:05,74,,,,,,,,,
,00:30:06,76,,,,,,,,,
,00:30:07,80,,,,,,,,,
,00:30:08,80,,,,,,,,,
,00:30:09,80,,,,,,,,,
,00:30:10,82,,,,,,,,,
,00:30:11,83,,,,,,,,,
,00:30:12,84,,,,,,,,,
,00:30:13,84,,,,,,,,,
,00:30:14,84,,,,,,,,,
,00:30:15,83,,,,,,,,,
,00:30:16,81,,,,,,,,,
,00:30:17,80,,,,,,,,,
,00:30:18,80,,,,,,,,,
,00:30:19,80,,,,,,,,,
,00:30:20,79,,,,,,,,,
,00:30:21,77,,,,,,,,,
,00:30:22,75,,,,,,,,,
,00:30:23,74,,,,,,,,,
,00:30:24,72,,,,,,,,,
,00:30:25,71,,,,,,,,,
,00:30:26,71,,,,,,,,,
,00:30:27,71,,,,,,,,,
,00:30:28,69,,,,,,,,,
,00:30:29,69,,,,,,,,,
,00:30:30,68,,,,,,,,,
,00:30:31,69,,,,,,,,,
,00:30:32,69,,,,,,,,,
,00:30:33,70,,,,,,,,,
,00:30:34,70,,,,,,,,,
,00:30:35,70,,,,,,,,,
,00:30:36,70,,,,,,,,,
,00:30:37,69,,,,,,,,,
,00:30:38,69,,,,,,,,,
,00:30:39,69,,,,,,,,,
,00:30:40,69,,,,,,,,,
,00:30:41,69,,,,,,,,,
,00:30:42,70,,,,,,,,,
,00:30:43,71,,,,,,,,,
,00:30:44,72,,,,,,,,,
,00:30:45,74,,,,,,,,,
,00:30:46,75,,,,,,,,,
,00:30:47,76,,,,,,,,,
,00:30:48,77,,,,,,,,,
,00:30:49,78,,,,,,,,,
,00:30:50,79,,,,,,,,,
,00:30:51,80,,,,,,,,,
,00:30:52,81,,,,,,,,,
,00:30:53,81,,,,,,,,,
,00:30:54,82,,,,,,,,,
,00:30:55,84,,,,,,,,,
,00:30:56,84,,,,,,,,,
,00:30:57,84,,,,,,,,,
,00:30:58,84,,,,,,,,,
,00:30:59,84,,,,,,,,,
,00:31:00,83,,,,,,,,,
,00:31:01,81,,,,,,,,,
,00:31:02,79,,,,,,,,,
,00:31:03,78,,,,,,,,,
,00:31:04,77,,,,,,,,,
,00:31:05,76,,,,,,,,,
,00:31:06,75,,,,,,,,,
,00:31:07,74,,,,,,,,,
,00:31:08,73,,,,,,,,,
,00:31:09,73,,,,,,,,,
,00:31:10,72,,,,,,,,,
,00:31:11,72,,,,,,,,,
,00:31:12,72,,,,,,,,,
,00:31:13,72,,,,,,,,,
,00:31:14,71,,,,,,,,,
,00:31:15,71,,,,,,,,,
,00:31:16,70,,,,,,,,,
,00:31:17,70,,,,,,,,,
,00:31:18,69,,,,,,,,,
,00:31:19,69,,,,,,,,,
,00:31:20,69,,,,,,,,,
,00:31:21,69,,,,,,,,,
,00:31:22,69,,,,,,,,,
,00:31:23,69,,,,,,,,,
,00:31:24,69,,,,,,,,,
,00:31:25,69,,,,,,,,,
,00:31:26,69,,,,,,,,,
,00:31:27,70,,,,,,,,,
,00:31:28,70,,,,,,,,,
,00:31:29,71,,,,,,,,,
,00:31:30,72,,,,,,,,,
,00:31:31,72,,,,,,,,,
,00:31:32,73,,,,,,,,,
,00:31:33,73,,,,,,,,,
,00:31:34,72,,,,,,,,,
,00:31:35,72,,,,,,,,,
,00:31:36,71,,,,,,,,,
,00:31:37,70,,,,,,,,,
,00:31:38,70,,,,,,,,,
,00:31:39,70,,,,,,,,,
,00:31:40,70,,,,,,,,,
,00:31:41,70,,,,,,,,,
,00:31:42,70,,,,,,,,,
,00:31:43,70,,,,,,,,,
,00:31:44,70,,,,,,,,,
,00:31:45,69,,,,,,,,,
,00:31:46,70,,,,,,,,,
,00:31:47,71,,,,,,,,,
,00:31:48,72,,,,,,,,,
,00:31:49,72,,,,,,,,,
,00:31:50,73,,,,,,,,,
,00:31:51,73,,,,,,,,,
,00:31:52,74,,,,,,,,,
,00:31:53,75,,,,,,,,,
,00:31:54,75,,,,,,,,,
,00:31:55,76,,,,,,,,,
,00:31:56,76,,,,,,,,,
,00:31:57,75,,,,,,,,,
,00:31:58,75,,,,,,,,,
,00:31:59,75,,,,,,,,,
,00:32:00,75,,,,,,,,,
,00:32:01,74,,,,,,,,,
,00:32:02,73,,,,,,,,,
,00:32:03,73,,,,,,,,,
,00:32:04,72,,,,,,,,,
,00:32:05,72,,,,,,,,,
,00:32:06,72,,,,,,,,,
,00:32:07,73,,,,,,,,,
,00:32:08,73,,,,,,,,,
,00:32:09,74,,,,,,,,,
,00:32:10,74,,,,,,,,,
,00:32:11,73,,,,,,,,,
,00:32:12,73,,,,,,,,,
,00:32:13,72,,,,,,,,,
,00:32:14,72,,,,,,,,,
,00:32:15,72,,,,,,,,,
,00:32:16,71,,,,,,,,,
,00:32:17,71,,,,,,,,,
,00:32:18,71,,,,,,,,,
,00:32:19,70,,,,,,,,,
,00:32:20,68,,,,,,,,,
,00:32:21,68,,,,,,,,,
,00:32:22,68,,,,,,,,,
,00:32:23,67,,,,,,,,,
,00:32:24,67,,,,,,,,,
,00:32:25,67,,,,,,,,,
,00:32:26,68,,,,,,,,,
,00:32:27,69,,,,,,,,,
,00:32:28,69,,,,,,,,,
,00:32:29,69,,,,,,,,,
,00:32:30,69,,,,,,,,,
,00:32:31,69,,,,,,,,,
,00:32:32,69,,,,,,,,,
,00:32:33,69,,,,,,,,,
,00:32:34,70,,,,,,,,,
,00:32:35,72,,,,,,,,,
,00:32:36,73,,,,,,,,,
,00:32:37,74,,,,,,,,,
,00:32:38,76,,,,,,,,,
,00:32:39,76,,,,,,,,,
,00:32:40,76,,,,,,,,,
,00:32:41,77,,,,,,,,,
,00:32:42,76,,,,,,,,,
,00:32:43,75,,,,,,,,,
,00:32:44,75,,,,,,,,,
,00:32:45,74,,,,,,,,,
,00:32:46,72,,,,,,,,,
,00:32:47,70,,,,,,,,,
,00:32:48,69,,,,,,,,,
,00:32:49,69,,,,,,,,,
,00:32:50,69,,,,,,,,,
,00:32:51,71,,,,,,,,,
,00:32:52,72,,,,,,,,,
,00:32:53,72,,,,,,,,,
,00:32:54,72,,,,,,,,,
,00:32:55,71,,,,,,,,,
,00:32:56,70,,,,,,,,,
,00:32:57,69,,,,,,,,,
,00:32:58,69,,,,,,,,,
,00:32:59,69,,,,,,,,,
,00:33:00,68,,,,,,,,,
,00:33:01,68,,,,,,,,,
,00:33:02,69,,,,,,,,,
,00:33:03,69,,,,,,,,,
,00:33:04,68,,,,,,,,,
,00:33:05,68,,,,,,,,,
,00:33:06,67,,,,,,,,,
,00:33:07,66,,,,,,,,,
,00:33:08,66,,,,,,,,,
,00:33:09,65,,,,,,,,,
,00:33:10,66,,,,,,,,,
,00:33:11,65,,,,,,,,,
,00:33:12,65,,,,,,,,,
,00:33:13,65,,,,,,,,,
,00:33:14,65,,,,,,,,,
,00:33:15,65,,,,,,,,,
,00:33:16,64,,,,,,,,,
,00:33:17,65,,,,,,,,,
,00:33:18,65,,,,,,,,,
,00:33:19,65,,,,,,,,,
,00:33:20,65,,,,,,,,,
,00:33:21,65,,,,,,,,,
,00:33:22,65,,,,,,,,,
,00:33:23,66,,,,,,,,,
,00:33:24,67,,,,,,,,,
,00:33:25,68,,,,,,,,,
,00:33:26,68,,,,,,,,,
,00:33:27,68,,,,,,,,,
,00:33:28,67,,,,,,,,,
,00:33:29,67,,,,,,,,,
,00:33:30,67,,,,,,,,,
,00:33:31,67,,,,,,,,,
,00:33:32,66,,,,,,,,,
,00:33:33,65,,,,,,,,,
,00:33:34,65,,,,,,,,,
,00:33:35,65,,,,,,,,,
,00:33:36,66,,,,,,,,,
,00:33:37,65,,,,,,,,,
,00:33:38,65,,,,,,,,,
,00:33:39,64,,,,,,,,,
,00:33:40,64,,,,,,,,,
,00:33:41,64,,,,,,,,,
,00:33:42,65,,,,,,,,,
,00:33:43,65,,,,,,,,,
,00:33:44,65,,,,,,,,,
,00:33:45,65,,,,,,,,,
,00:33:46,65,,,,,,,,,
,00:33:47,65,,,,,,,,,
,00:33:48,64,,,,,,,,,
,00:33:49,65,,,,,,,,,
,00:33:50,65,,,,,,,,,
,00:33:51,65,,,,,,,,,
,00:33:52,65,,,,,,,,,
,00:33:53,65,,,,,,,,,
,00:33:54,65,,,,,,,,,
,00:33:55,65,,,,,,,,,
,00:33:56,65,,,,,,,,,
,00:33:57,66,,,,,,,,,
,00:33:58,66,,,,,,,,,
,00:33:59,65,,,,,,,,,
,00:34:00,65,,,,,,,,,
,00:34:01,66,,,,,,,,,
,00:34:02,66,,,,,,,,,
,00:34:03,66,,,,,,,,,
,00:34:04,66,,,,,,,,,
,00:34:05,66,,,,,,,,,
,00:34:06,66,,,,,,,,,
,00:34:07,66,,,,,,,,,
,00:34:08,66,,,,,,,,,
,00:34:09,67,,,,,,,,,
,00:34:10,67,,,,,,,,,
,00:34:11,67,,,,,,,,,
,00:34:12,67,,,,,,,,,
,00:34:13,67,,,,,,,,,
,00:34:14,67,,,,,,,,,
,00:34:15,67,,,,,,,,,
,00:34:16,67,,,,,,,,,
,00:34:17,66,,,,,,,,,
,00:34:18,66,,,,,,,,,
,00:34:19,67,,,,,,,,,
,00:34:20,67,,,,,,,,,
,00:34:21,68,,,,,,,,,
,00:34:22,68,,,,,,,,,
,00:34:23,69,,,,,,,,,
,00:34:24,69,,,,,,,,,
,00:34:25,69,,,,,,,,,
,00:34:26,69,,,,,,,,,
,00:34:27,69,,,,,,,,,
,00:34:28,69,,,,,,,,,
,00:34:29,69,,,,,,,,,
,00:34:30,69,,,,,,,,,
,00:34:31,69,,,,,,,,,
,00:34:32,69,,,,,,,,,
,00:34:33,69,,,,,,,,,
,00:34:34,69,,,,,,,,,
,00:34:35,70,,,,,,,,,
,00:34:36,70,,,,,,,,,
,00:34:37,70,,,,,,,,,
,00:34:38,69,,,,,,,,,
,00:34:39,69,,,,,,,,,
,00:34:40,69,,,,,,,,,
,00:34:41,69,,,,,,,,,
,00:34:42,69,,,,,,,,,
,00:34:43,68,,,,,,,,,
,00:34:44,69,,,,,,,,,
,00:34:45,68,,,,,,,,,
,00:34:46,68,,,,,,,,,
,00:34:47,68,,,,,,,,,
,00:34:48,68,,,,,,,,,
,00:34:49,68,,,,,,,,,
,00:34:50,67,,,,,,,,,
,00:34:51,67,,,,,,,,,
,00:34:52,67,,,,,,,,,
,00:34:53,67,,,,,,,,,
,00:34:54,66,,,,,,,,,
,00:34:55,66,,,,,,,,,
,00:34:56,66,,,,,,,,,
,00:34:57,65,,,,,,,,,
,00:34:58,65,,,,,,,,,
,00:34:59,66,,,,,,,,,
,00:35:00,66,,,,,,,,,
,00:35:01,67,,,,,,,,,
,00:35:02,68,,,,,,,,,
,00:35:03,69,,,,,,,,,
,00:35:04,69,,,,,,,,,
,00:35:05,69,,,,,,,,,
,00:35:06,69,,,,,,,,,
,00:35:07,69,,,,,,,,,
,00:35:08,68,,,,,,,,,
,00:35:09,68,,,,,,,,,
,00:35:10,68,,,,,,,,,
,00:35:11,68,,,,,,,,,
,00:35:12,68,,,,,,,,,
,00:35:13,68,,,,,,,,,
,00:35:14,68,,,,,,,,,
,00:35:15,68,,,,,,,,,
,00:35:16,68,,,,,,,,,
,00:35:17,67,,,,,,,,,
,00:35:18,67,,,,,,,,,
,00:35:19,67,,,,,,,,,
,00:35:20,68,,,,,,,,,
,00:35:21,68,,,,,,,,,
,00:35:22,68,,,,,,,,,
,00:35:23,68,,,,,,,,,
,00:35:24,68,,,,,,,,,
,00:35:25,68,,,,,,,,,
,00:35:26,68,,,,,,,,,
,00:35:27,68,,,,,,,,,
,00:35:28,68,,,,,,,,,
,00:35:29,68,,,,,,,,,
,00:35:30,68,,,,,,,,,
,00:35:31,68,,,,,,,,,
,00:35:32,67,,,,,,,,,
,00:35:33,67,,,,,,,,,
,00:35:34,67,,,,,,,,,
,00:35:35,67,,,,,,,,,
,00:35:36,67,,,,,,,,,
,00:35:37,67,,,,,,,,,
,00:35:38,67,,,,,,,,,
,00:35:39,67,,,,,,,,,
,00:35:40,67,,,,,,,,,
,00:35:41,67,,,,,,,,,
,00:35:42,67,,,,,,,,,
,00:35:43,67,,,,,,,,,
,00:35:44,68,,,,,,,,,
,00:35:45,70,,,,,,,,,
,00:35:46,71,,,,,,,,,
,00:35:47,72,,,,,,,,,
,00:35:48,72,,,,,,,,,
,00:35:49,72,,,,,,,,,
,00:35:50,73,,,,,,,,,
,00:35:51,73,,,,,,,,,
,00:35:52,74,,,,,,,,,
,00:35:53,75,,,,,,,,,
,00:35:54,75,,,,,,,,,
,00:35:55,75,,,,,,,,,
,00:35:56,75,,,,,,,,,
,00:35:57,75,,,,,,,,,
,00:35:58,76,,,,,,,,,
,00:35:59,76,,,,,,,,,
,00:36:00,76,,,,,,,,,
,00:36:01,77,,,,,,,,,
,00:36:02,77,,,,,,,,,
,00:36:03,77,,,,,,,,,
,00:36:04,77,,,,,,,,,
,00:36:05,77,,,,,,,,,
,00:36:06,77,,,,,,,,,
,00:36:07,77,,,,,,,,,
,00:36:08,77,,,,,,,,,
,00:36:09,77,,,,,,,,,
,00:36:10,78,,,,,,,,,
,00:36:11,78,,,,,,,,,
,00:36:12,78,,,,,,,,,
,00:36:13,79,,,,,,,,,
,00:36:14,79,,,,,,,,,
,00:36:15,79,,,,,,,,,
,00:36:16,79,,,,,,,,,
,00:36:17,79,,,,,,,,,
,00:36:18,79,,,,,,,,,
,00:36:19,79,,,,,,,,,
,00:36:20,79,,,,,,,,,
,00:36:21,79,,,,,,,,,
,00:36:22,79,,,,,,,,,
,00:36:23,79,,,,,,,,,
,00:36:24,79,,,,,,,,,
,00:36:25,79,,,,,,,,,
,00:36:26,79,,,,,,,,,
,00:36:27,79,,,,,,,,,
,00:36:28,81,,,,,,,,,
,00:36:29,82,,,,,,,,,
,00:36:30,84,,,,,,,,,
,00:36:31,84,,,,,,,,,
,00:36:32,84,,,,,,,,,
,00:36:33,83,,,,,,,,,
,00:36:34,83,,,,,,,,,
,00:36:35,82,,,,,,,,,
,00:36:36,81,,,,,,,,,
,00:36:37,81,,,,,,,,,
,00:36:38,81,,,,,,,,,
,00:36:39,82,,,,,,,,,
,00:36:40,82,,,,,,,,,
,00:36:41,82,,,,,,,,,
,00:36:42,81,,,,,,,,,
,00:36:43,80,,,,,,,,,
,00:36:44,79,,,,,,,,,
,00:36:45,79,,,,,,,,,
,00:36:46,79,,,,,,,,,
,00:36:47,79,,,,,,,,,
,00:36:48,80,,,,,,,,,
,00:36:49,80,,,,,,,,,
,00:36:50,81,,,,,,,,,
,00:36:51,80,,,,,,,,,
,00:36:52,79,,,,,,,,,
,00:36:53,79,,,,,,,,,
,00:36:54,79,,,,,,,,,
,00:36:55,79,,,,,,,,,
,00:36:56,79,,,,,,,,,
,00:36:57,80,,,,,,,,,
,00:36:58,80,,,,,,,,,
,00:36:59,79,,,,,,,,,
,00:37:00,79,,,,,,,,,
,00:37:01,78,,,,,,,,,
,00:37:02,78,,,,,,,,,
,00:37:03,78,,,,,,,,,
,00:37:04,78,,,,,,,,,
,00:37:05,78,,,,,,,,,
,00:37:06,78,,,,,,,,,
,00:37:07,79,,,,,,,,,
,00:37:08,79,,,,,,,,,
,00:37:09,80,,,,,,,,,
,00:37:10,81,,,,,,,,,
,00:37:11,81,,,,,,,,,
,00:37:12,82,,,,,,,,,
,00:37:13,82,,,,,,,,,
,00:37:14,83,,,,,,,,,
,00:37:15,84,,,,,,,,,
,00:37:16,85,,,,,,,,,
,00:37:17,85,,,,,,,,,
,00:37:18,85,,,,,,,,,
,00:37:19,85,,,,,,,,,
,00:37:20,85,,,,,,,,,
,00:37:21,84,,,,,,,,,
,00:37:22,84,,,,,,,,,
,00:37:23,84,,,,,,,,,
,00:37:24,84,,,,,,,,,
,00:37:25,83,,,,,,,,,
,00:37:26,83,,,,,,,,,
,00:37:27,82,,,,,,,,,
,00:37:28,81,,,,,,,,,
,00:37:29,81,,,,,,,,,
,00:37:30,81,,,,,,,,,
,00:37:31,81,,,,,,,,,
,00:37:32,81,,,,,,,,,
,00:37:33,82,,,,,,,,,
,00:37:34,82,,,,,,,,,
,00:37:35,83,,,,,,,,,
,00:37:36,83,,,,,,,,,
,00:37:37,82,,,,,,,,,
,00:37:38,82,,,,,,,,,
,00:37:39,82,,,,,,,,,
,00:37:40,82,,,,,,,,,
,00:37:41,82,,,,,,,,,
,00:37:42,82,,,,,,,,,
,00:37:43,82,,,,,,,,,
,00:37:44,83,,,,,,,,,
,00:37:45,82,,,,,,,,,
,00:37:46,82,,,,,,,,,
,00:37:47,81,,,,,,,,,
,00:37:48,81,,,,,,,,,
,00:37:49,83,,,,,,,,,
,00:37:50,84,,,,,,,,,
,00:37:51,85,,,,,,,,,
,00:37:52,85,,,,,,,,,
,00:37:53,86,,,,,,,,,
,00:37:54,85,,,,,,,,,
,00:37:55,84,,,,,,,,,
,00:37:56,83,,,,,,,,,
,00:37:57,82,,,,,,,,,
,00:37:58,81,,,,,,,,,
,00:37:59,80,,,,,,,,,
,00:38:00,80,,,,,,,,,
,00:38:01,81,,,,,,,,,
,00:38:02,81,,,,,,,,,
,00:38:03,81,,,,,,,,,
,00:38:04,81,,,,,,,,,
,00:38:05,80,,,,,,,,,
,00:38:06,80,,,,,,,,,
,00:38:07,79,,,,,,,,,
,00:38:08,78,,,,,,,,,
,00:38:09,78,,,,,,,,,
,00:38:10,79,,,,,,,,,
,00:38:11,79,,,,,,,,,
,00:38:12,79,,,,,,,,,
,00:38:13,80,,,,,,,,,
,00:38:14,79,,,,,,,,,
,00:38:15,80,,,,,,,,,
,00:38:16,80,,,,,,,,,
,00:38:17,80,,,,,,,,,
,00:38:18,80,,,,,,,,,
,00:38:19,81,,,,,,,,,
,00:38:20,82,,,,,,,,,
,00:38:21,82,,,,,,,,,
,00:38:22,83,,,,,,,,,
,00:38:23,83,,,,,,,,,
,00:38:24,83,,,,,,,,,
,00:38:25,84,,,,,,,,,
,00:38:26,84,,,,,,,,,
,00:38:27,84,,,,,,,,,
,00:38:28,84,,,,,,,,,
,00:38:29,84,,,,,,,,,
,00:38:30,85,,,,,,,,,
,00:38:31,85,,,,,,,,,
,00:38:32,85,,,,,,,,,
,00:38:33,85,,,,,,,,,
,00:38:34,84,,,,,,,,,
,00:38:35,84,,,,,,,,,
